# Vg      Vsd      Conductance
-0.41638796 0.50000000 0.00000017

-0.41304348 -0.50000000 0.00000000
-0.41304348 -0.49665552 0.00000000
-0.41304348 -0.49331104 0.00000000
-0.41304348 -0.48996656 0.00000000
-0.41304348 -0.48662207 0.00000000
-0.41304348 -0.48327759 0.00000000
-0.41304348 -0.47993311 0.00000000
-0.41304348 -0.47658863 0.00000000
-0.41304348 -0.47324415 0.00000000
-0.41304348 -0.46989967 0.00000000
-0.41304348 -0.46655518 0.00000000
-0.41304348 -0.46321070 0.00000000
-0.41304348 -0.45986622 0.00000000
-0.41304348 -0.45652174 0.00000000
-0.41304348 -0.45317726 0.00000000
-0.41304348 -0.44983278 0.00000000
-0.41304348 -0.44648829 0.00000000
-0.41304348 -0.44314381 0.00000000
-0.41304348 -0.43979933 0.00000000
-0.41304348 -0.43645485 0.00000000
-0.41304348 -0.43311037 0.00000000
-0.41304348 -0.42976589 0.00000000
-0.41304348 -0.42642140 0.00000000
-0.41304348 -0.42307692 0.00000000
-0.41304348 -0.41973244 0.00000000
-0.41304348 -0.41638796 0.00000000
-0.41304348 -0.41304348 0.00000000
-0.41304348 -0.40969900 0.00000000
-0.41304348 -0.40635452 0.00000000
-0.41304348 -0.40301003 0.00000000
-0.41304348 -0.39966555 0.00000000
-0.41304348 -0.39632107 0.00000000
-0.41304348 -0.39297659 0.00000000
-0.41304348 -0.38963211 0.00000000
-0.41304348 -0.38628763 0.00000000
-0.41304348 -0.38294314 0.00000000
-0.41304348 -0.37959866 0.00000000
-0.41304348 -0.37625418 0.00000000
-0.41304348 -0.37290970 0.00000000
-0.41304348 -0.36956522 0.00000000
-0.41304348 -0.36622074 0.00000000
-0.41304348 -0.36287625 0.00000000
-0.41304348 -0.35953177 0.00000000
-0.41304348 -0.35618729 0.00000000
-0.41304348 -0.35284281 0.00000000
-0.41304348 -0.34949833 0.00000000
-0.41304348 -0.34615385 0.00000000
-0.41304348 -0.34280936 0.00000000
-0.41304348 -0.33946488 0.00000000
-0.41304348 -0.33612040 0.00000000
-0.41304348 -0.33277592 0.00000000
-0.41304348 -0.32943144 0.00000000
-0.41304348 -0.32608696 0.00000000
-0.41304348 -0.32274247 0.00000000
-0.41304348 -0.31939799 0.00000000
-0.41304348 -0.31605351 0.00000000
-0.41304348 -0.31270903 0.00000000
-0.41304348 -0.30936455 0.00000000
-0.41304348 -0.30602007 0.00000292
-0.41304348 -0.30267559 0.00039584
-0.41304348 -0.29933110 0.00024687
-0.41304348 -0.29598662 0.00015066
-0.41304348 -0.29264214 0.00012114
-0.41304348 -0.28929766 0.00015733
-0.41304348 -0.28595318 0.00025898
-0.41304348 -0.28260870 0.00040748
-0.41304348 -0.27926421 0.00051213
-0.41304348 -0.27591973 0.00047739
-0.41304348 -0.27257525 0.00032084
-0.41304348 -0.26923077 0.00018115
-0.41304348 -0.26588629 0.00012935
-0.41304348 -0.26254181 0.00011126
-0.41304348 -0.25919732 0.00013578
-0.41304348 -0.25585284 0.00022912
-0.41304348 -0.25250836 0.00040182
-0.41304348 -0.24916388 0.00046950
-0.41304348 -0.24581940 0.00036223
-0.41304348 -0.24247492 0.00026914
-0.41304348 -0.23913043 0.00017560
-0.41304348 -0.23578595 0.00011220
-0.41304348 -0.23244147 0.00010672
-0.41304348 -0.22909699 0.00017230
-0.41304348 -0.22575251 0.00026965
-0.41304348 -0.22240803 0.00035882
-0.41304348 -0.21906355 0.00047049
-0.41304348 -0.21571906 0.00042578
-0.41304348 -0.21237458 0.00028744
-0.41304348 -0.20903010 0.00017436
-0.41304348 -0.20568562 0.00011256
-0.41304348 -0.20234114 0.00012205
-0.41304348 -0.19899666 0.00019646
-0.41304348 -0.19565217 0.00028711
-0.41304348 -0.19230769 0.00039048
-0.41304348 -0.18896321 0.00046705
-0.41304348 -0.18561873 0.00039211
-0.41304348 -0.18227425 0.00025643
-0.41304348 -0.17892977 0.00015905
-0.41304348 -0.17558528 0.00012077
-0.41304348 -0.17224080 0.00014425
-0.41304348 -0.16889632 0.00023513
-0.41304348 -0.16555184 0.00038093
-0.41304348 -0.16220736 0.00050999
-0.41304348 -0.15886288 0.00051221
-0.41304348 -0.15551839 0.00038563
-0.41304348 -0.15217391 0.00023934
-0.41304348 -0.14882943 0.00014934
-0.41304348 -0.14548495 0.00012268
-0.41304348 -0.14214047 0.00015907
-0.41304348 -0.13879599 0.00026389
-0.41304348 -0.13545151 0.00041539
-0.41304348 -0.13210702 0.00052621
-0.41304348 -0.12876254 0.00049681
-0.41304348 -0.12541806 0.00035541
-0.41304348 -0.12207358 0.00021592
-0.41304348 -0.11872910 0.00013901
-0.41304348 -0.11538462 0.00012566
-0.41304348 -0.11204013 0.00017550
-0.41304348 -0.10869565 0.00029341
-0.41304348 -0.10535117 0.00044632
-0.41304348 -0.10200669 0.00053369
-0.41304348 -0.09866221 0.00047444
-0.41304348 -0.09531773 0.00032423
-0.41304348 -0.09197324 0.00019454
-0.41304348 -0.08862876 0.00013113
-0.41304348 -0.08528428 0.00013115
-0.41304348 -0.08193980 0.00019462
-0.41304348 -0.07859532 0.00032443
-0.41304348 -0.07525084 0.00047483
-0.41304348 -0.07190635 0.00053424
-0.41304348 -0.06856187 0.00044688
-0.41304348 -0.06521739 0.00029385
-0.41304348 -0.06187291 0.00017581
-0.41304348 -0.05852843 0.00012592
-0.41304348 -0.05518395 0.00013934
-0.41304348 -0.05183946 0.00021651
-0.41304348 -0.04849498 0.00035649
-0.41304348 -0.04515050 0.00049849
-0.41304348 -0.04180602 0.00052817
-0.41304348 -0.03846154 0.00041710
-0.41304348 -0.03511706 0.00026509
-0.41304348 -0.03177258 0.00015987
-0.41304348 -0.02842809 0.00012339
-0.41304348 -0.02508361 0.00015032
-0.41304348 -0.02173913 0.00024112
-0.41304348 -0.01839465 0.00038883
-0.41304348 -0.01505017 0.00051700
-0.41304348 -0.01170569 0.00051541
-0.41304348 -0.00836120 0.00038558
-0.41304348 -0.00501672 0.00023849
-0.41304348 -0.00167224 0.00014677
-0.41304348 0.00167224 0.00012355
-0.41304348 0.00501672 0.00016414
-0.41304348 0.00836120 0.00026823
-0.41304348 0.01170569 0.00042051
-0.41304348 0.01505017 0.00052948
-0.41304348 0.01839465 0.00049667
-0.41304348 0.02173913 0.00035347
-0.41304348 0.02508361 0.00021441
-0.41304348 0.02842809 0.00013647
-0.41304348 0.03177258 0.00012642
-0.41304348 0.03511706 0.00018084
-0.41304348 0.03846154 0.00029753
-0.41304348 0.04180602 0.00045043
-0.41304348 0.04515050 0.00053528
-0.41304348 0.04849498 0.00047292
-0.41304348 0.05183946 0.00032174
-0.41304348 0.05518395 0.00019306
-0.41304348 0.05852843 0.00012895
-0.41304348 0.06187291 0.00013201
-0.41304348 0.06521739 0.00020042
-0.41304348 0.06856187 0.00032852
-0.41304348 0.07190635 0.00047743
-0.41304348 0.07525084 0.00053412
-0.41304348 0.07859532 0.00044528
-0.41304348 0.08193980 0.00029119
-0.41304348 0.08528428 0.00017455
-0.41304348 0.08862876 0.00012416
-0.41304348 0.09197324 0.00014037
-0.41304348 0.09531773 0.00022283
-0.41304348 0.09866221 0.00036057
-0.41304348 0.10200669 0.00050031
-0.41304348 0.10535117 0.00052606
-0.41304348 0.10869565 0.00041495
-0.41304348 0.11204013 0.00026245
-0.41304348 0.11538462 0.00015892
-0.41304348 0.11872910 0.00012207
-0.41304348 0.12207358 0.00015154
-0.41304348 0.12541806 0.00024794
-0.41304348 0.12876254 0.00039283
-0.41304348 0.13210702 0.00051801
-0.41304348 0.13545151 0.00051153
-0.41304348 0.13879599 0.00038309
-0.41304348 0.14214047 0.00023598
-0.41304348 0.14548495 0.00014617
-0.41304348 0.14882943 0.00012266
-0.41304348 0.15217391 0.00016557
-0.41304348 0.15551839 0.00027550
-0.41304348 0.15886288 0.00042432
-0.41304348 0.16220736 0.00052963
-0.41304348 0.16555184 0.00049128
-0.41304348 0.16889632 0.00035078
-0.41304348 0.17224080 0.00021208
-0.41304348 0.17558528 0.00013625
-0.41304348 0.17892977 0.00012595
-0.41304348 0.18227425 0.00018246
-0.41304348 0.18561873 0.00030512
-0.41304348 0.18896321 0.00045391
-0.41304348 0.19230769 0.00053453
-0.41304348 0.19565217 0.00046629
-0.41304348 0.19899666 0.00031896
-0.41304348 0.20234114 0.00019094
-0.41304348 0.20568562 0.00012912
-0.41304348 0.20903010 0.00013194
-0.41304348 0.21237458 0.00020221
-0.41304348 0.21571906 0.00033627
-0.41304348 0.21906355 0.00048039
-0.41304348 0.22240803 0.00053244
-0.41304348 0.22575251 0.00043768
-0.41304348 0.22909699 0.00028840
-0.41304348 0.23244147 0.00017264
-0.41304348 0.23578595 0.00012472
-0.41304348 0.23913043 0.00014066
-0.41304348 0.24247492 0.00022473
-0.41304348 0.24581940 0.00036820
-0.41304348 0.24916388 0.00050254
-0.41304348 0.25250836 0.00052340
-0.41304348 0.25585284 0.00040661
-0.41304348 0.25919732 0.00025967
-0.41304348 0.26254181 0.00015721
-0.41304348 0.26588629 0.00012301
-0.41304348 0.26923077 0.00015212
-0.41304348 0.27257525 0.00024981
-0.41304348 0.27591973 0.00039996
-0.41304348 0.27926421 0.00051918
-0.41304348 0.28260870 0.00050780
-0.41304348 0.28595318 0.00037417
-0.41304348 0.28929766 0.00023318
-0.41304348 0.29264214 0.00014458
-0.41304348 0.29598662 0.00012394
-0.41304348 0.29933110 0.00016631
-0.41304348 0.30267559 0.00027709
-0.41304348 0.30602007 0.00043034
-0.41304348 0.30936455 0.00052926
-0.41304348 0.31270903 0.00048625
-0.41304348 0.31605351 0.00034131
-0.41304348 0.31939799 0.00020915
-0.41304348 0.32274247 0.00013467
-0.41304348 0.32608696 0.00012741
-0.41304348 0.32943144 0.00018308
-0.41304348 0.33277592 0.00030589
-0.41304348 0.33612040 0.00045778
-0.41304348 0.33946488 0.00053172
-0.41304348 0.34280936 0.00045937
-0.41304348 0.34615385 0.00030866
-0.41304348 0.34949833 0.00018757
-0.41304348 0.35284281 0.00012725
-0.41304348 0.35618729 0.00013321
-0.41304348 0.35953177 0.00020195
-0.41304348 0.36287625 0.00033478
-0.41304348 0.36622074 0.00047978
-0.41304348 0.36956522 0.00052487
-0.41304348 0.37290970 0.00042708
-0.41304348 0.37625418 0.00027608
-0.41304348 0.37959866 0.00016787
-0.41304348 0.38294314 0.00012163
-0.41304348 0.38628763 0.00014031
-0.41304348 0.38963211 0.00022076
-0.41304348 0.39297659 0.00035910
-0.41304348 0.39632107 0.00048901
-0.41304348 0.39966555 0.00050149
-0.41304348 0.40301003 0.00038378
-0.41304348 0.40635452 0.00023871
-0.41304348 0.40969900 0.00014542
-0.41304348 0.41304348 0.00011191
-0.41304348 0.41638796 0.00013628
-0.41304348 0.41973244 0.00020418
-0.41304348 0.42307692 0.00027405
-0.41304348 0.42642140 0.00032190
-0.41304348 0.42976589 0.00027179
-0.41304348 0.43311037 0.00012976
-0.41304348 0.43645485 0.00004479
-0.41304348 0.43979933 0.00001944
-0.41304348 0.44314381 0.00000361
-0.41304348 0.44648829 0.00000032
-0.41304348 0.44983278 0.00000026
-0.41304348 0.45317726 0.00000029
-0.41304348 0.45652174 0.00000028
-0.41304348 0.45986622 0.00000022
-0.41304348 0.46321070 0.00000014
-0.41304348 0.46655518 0.00000008
-0.41304348 0.46989967 0.00000005
-0.41304348 0.47324415 0.00000005
-0.41304348 0.47658863 0.00000007
-0.41304348 0.47993311 0.00000012
-0.41304348 0.48327759 0.00000019
-0.41304348 0.48662207 0.00000025
-0.41304348 0.48996656 0.00000025
-0.41304348 0.49331104 0.00000021
-0.41304348 0.49665552 0.00000017
-0.41304348 0.50000000 0.00000020

-0.40969900 -0.50000000 0.00000000
-0.40969900 -0.49665552 0.00000000
-0.40969900 -0.49331104 0.00000000
-0.40969900 -0.48996656 0.00000000
-0.40969900 -0.48662207 0.00000000
-0.40969900 -0.48327759 0.00000000
-0.40969900 -0.47993311 0.00000000
-0.40969900 -0.47658863 0.00000000
-0.40969900 -0.47324415 0.00000000
-0.40969900 -0.46989967 0.00000000
-0.40969900 -0.46655518 0.00000000
-0.40969900 -0.46321070 0.00000000
-0.40969900 -0.45986622 0.00000000
-0.40969900 -0.45652174 0.00000000
-0.40969900 -0.45317726 0.00000000
-0.40969900 -0.44983278 0.00000000
-0.40969900 -0.44648829 0.00000000
-0.40969900 -0.44314381 0.00000000
-0.40969900 -0.43979933 0.00000000
-0.40969900 -0.43645485 0.00000000
-0.40969900 -0.43311037 0.00000000
-0.40969900 -0.42976589 0.00000000
-0.40969900 -0.42642140 0.00000000
-0.40969900 -0.42307692 0.00000000
-0.40969900 -0.41973244 0.00000000
-0.40969900 -0.41638796 0.00000000
-0.40969900 -0.41304348 0.00000000
-0.40969900 -0.40969900 0.00000000
-0.40969900 -0.40635452 0.00000000
-0.40969900 -0.40301003 0.00000000
-0.40969900 -0.39966555 0.00000000
-0.40969900 -0.39632107 0.00000000
-0.40969900 -0.39297659 0.00000000
-0.40969900 -0.38963211 0.00000000
-0.40969900 -0.38628763 0.00000000
-0.40969900 -0.38294314 0.00000000
-0.40969900 -0.37959866 0.00000000
-0.40969900 -0.37625418 0.00000000
-0.40969900 -0.37290970 0.00000000
-0.40969900 -0.36956522 0.00000000
-0.40969900 -0.36622074 0.00000000
-0.40969900 -0.36287625 0.00000000
-0.40969900 -0.35953177 0.00000000
-0.40969900 -0.35618729 0.00000000
-0.40969900 -0.35284281 0.00000000
-0.40969900 -0.34949833 0.00000000
-0.40969900 -0.34615385 0.00000000
-0.40969900 -0.34280936 0.00000000
-0.40969900 -0.33946488 0.00000000
-0.40969900 -0.33612040 0.00000000
-0.40969900 -0.33277592 0.00000000
-0.40969900 -0.32943144 0.00000000
-0.40969900 -0.32608696 0.00000000
-0.40969900 -0.32274247 0.00000000
-0.40969900 -0.31939799 0.00000000
-0.40969900 -0.31605351 0.00000000
-0.40969900 -0.31270903 0.00000000
-0.40969900 -0.30936455 0.00000000
-0.40969900 -0.30602007 0.00000623
-0.40969900 -0.30267559 0.00024658
-0.40969900 -0.29933110 0.00015066
-0.40969900 -0.29598662 0.00012114
-0.40969900 -0.29264214 0.00015733
-0.40969900 -0.28929766 0.00025898
-0.40969900 -0.28595318 0.00040748
-0.40969900 -0.28260870 0.00051213
-0.40969900 -0.27926421 0.00047739
-0.40969900 -0.27591973 0.00032084
-0.40969900 -0.27257525 0.00018115
-0.40969900 -0.26923077 0.00012935
-0.40969900 -0.26588629 0.00011126
-0.40969900 -0.26254181 0.00013578
-0.40969900 -0.25919732 0.00022912
-0.40969900 -0.25585284 0.00040182
-0.40969900 -0.25250836 0.00046950
-0.40969900 -0.24916388 0.00036223
-0.40969900 -0.24581940 0.00026914
-0.40969900 -0.24247492 0.00017560
-0.40969900 -0.23913043 0.00011220
-0.40969900 -0.23578595 0.00010672
-0.40969900 -0.23244147 0.00017230
-0.40969900 -0.22909699 0.00026965
-0.40969900 -0.22575251 0.00035882
-0.40969900 -0.22240803 0.00047049
-0.40969900 -0.21906355 0.00042578
-0.40969900 -0.21571906 0.00028744
-0.40969900 -0.21237458 0.00017436
-0.40969900 -0.20903010 0.00011256
-0.40969900 -0.20568562 0.00012205
-0.40969900 -0.20234114 0.00019646
-0.40969900 -0.19899666 0.00028711
-0.40969900 -0.19565217 0.00039048
-0.40969900 -0.19230769 0.00046705
-0.40969900 -0.18896321 0.00039211
-0.40969900 -0.18561873 0.00025643
-0.40969900 -0.18227425 0.00015905
-0.40969900 -0.17892977 0.00012077
-0.40969900 -0.17558528 0.00014425
-0.40969900 -0.17224080 0.00023513
-0.40969900 -0.16889632 0.00038093
-0.40969900 -0.16555184 0.00050999
-0.40969900 -0.16220736 0.00051221
-0.40969900 -0.15886288 0.00038563
-0.40969900 -0.15551839 0.00023934
-0.40969900 -0.15217391 0.00014934
-0.40969900 -0.14882943 0.00012268
-0.40969900 -0.14548495 0.00015907
-0.40969900 -0.14214047 0.00026389
-0.40969900 -0.13879599 0.00041539
-0.40969900 -0.13545151 0.00052621
-0.40969900 -0.13210702 0.00049681
-0.40969900 -0.12876254 0.00035541
-0.40969900 -0.12541806 0.00021592
-0.40969900 -0.12207358 0.00013901
-0.40969900 -0.11872910 0.00012566
-0.40969900 -0.11538462 0.00017550
-0.40969900 -0.11204013 0.00029341
-0.40969900 -0.10869565 0.00044632
-0.40969900 -0.10535117 0.00053369
-0.40969900 -0.10200669 0.00047444
-0.40969900 -0.09866221 0.00032423
-0.40969900 -0.09531773 0.00019454
-0.40969900 -0.09197324 0.00013113
-0.40969900 -0.08862876 0.00013115
-0.40969900 -0.08528428 0.00019462
-0.40969900 -0.08193980 0.00032443
-0.40969900 -0.07859532 0.00047483
-0.40969900 -0.07525084 0.00053424
-0.40969900 -0.07190635 0.00044688
-0.40969900 -0.06856187 0.00029385
-0.40969900 -0.06521739 0.00017581
-0.40969900 -0.06187291 0.00012592
-0.40969900 -0.05852843 0.00013934
-0.40969900 -0.05518395 0.00021651
-0.40969900 -0.05183946 0.00035649
-0.40969900 -0.04849498 0.00049849
-0.40969900 -0.04515050 0.00052817
-0.40969900 -0.04180602 0.00041710
-0.40969900 -0.03846154 0.00026509
-0.40969900 -0.03511706 0.00015987
-0.40969900 -0.03177258 0.00012339
-0.40969900 -0.02842809 0.00015032
-0.40969900 -0.02508361 0.00024112
-0.40969900 -0.02173913 0.00038883
-0.40969900 -0.01839465 0.00051700
-0.40969900 -0.01505017 0.00051541
-0.40969900 -0.01170569 0.00038558
-0.40969900 -0.00836120 0.00023849
-0.40969900 -0.00501672 0.00014677
-0.40969900 -0.00167224 0.00012355
-0.40969900 0.00167224 0.00016414
-0.40969900 0.00501672 0.00026823
-0.40969900 0.00836120 0.00042051
-0.40969900 0.01170569 0.00052948
-0.40969900 0.01505017 0.00049667
-0.40969900 0.01839465 0.00035347
-0.40969900 0.02173913 0.00021441
-0.40969900 0.02508361 0.00013647
-0.40969900 0.02842809 0.00012642
-0.40969900 0.03177258 0.00018084
-0.40969900 0.03511706 0.00029753
-0.40969900 0.03846154 0.00045043
-0.40969900 0.04180602 0.00053528
-0.40969900 0.04515050 0.00047292
-0.40969900 0.04849498 0.00032174
-0.40969900 0.05183946 0.00019306
-0.40969900 0.05518395 0.00012895
-0.40969900 0.05852843 0.00013201
-0.40969900 0.06187291 0.00020042
-0.40969900 0.06521739 0.00032852
-0.40969900 0.06856187 0.00047743
-0.40969900 0.07190635 0.00053412
-0.40969900 0.07525084 0.00044528
-0.40969900 0.07859532 0.00029119
-0.40969900 0.08193980 0.00017455
-0.40969900 0.08528428 0.00012416
-0.40969900 0.08862876 0.00014037
-0.40969900 0.09197324 0.00022283
-0.40969900 0.09531773 0.00036057
-0.40969900 0.09866221 0.00050031
-0.40969900 0.10200669 0.00052606
-0.40969900 0.10535117 0.00041495
-0.40969900 0.10869565 0.00026245
-0.40969900 0.11204013 0.00015892
-0.40969900 0.11538462 0.00012207
-0.40969900 0.11872910 0.00015154
-0.40969900 0.12207358 0.00024794
-0.40969900 0.12541806 0.00039283
-0.40969900 0.12876254 0.00051801
-0.40969900 0.13210702 0.00051153
-0.40969900 0.13545151 0.00038309
-0.40969900 0.13879599 0.00023598
-0.40969900 0.14214047 0.00014617
-0.40969900 0.14548495 0.00012266
-0.40969900 0.14882943 0.00016557
-0.40969900 0.15217391 0.00027550
-0.40969900 0.15551839 0.00042432
-0.40969900 0.15886288 0.00052963
-0.40969900 0.16220736 0.00049128
-0.40969900 0.16555184 0.00035078
-0.40969900 0.16889632 0.00021208
-0.40969900 0.17224080 0.00013625
-0.40969900 0.17558528 0.00012595
-0.40969900 0.17892977 0.00018246
-0.40969900 0.18227425 0.00030512
-0.40969900 0.18561873 0.00045391
-0.40969900 0.18896321 0.00053453
-0.40969900 0.19230769 0.00046629
-0.40969900 0.19565217 0.00031896
-0.40969900 0.19899666 0.00019094
-0.40969900 0.20234114 0.00012912
-0.40969900 0.20568562 0.00013194
-0.40969900 0.20903010 0.00020221
-0.40969900 0.21237458 0.00033627
-0.40969900 0.21571906 0.00048039
-0.40969900 0.21906355 0.00053244
-0.40969900 0.22240803 0.00043768
-0.40969900 0.22575251 0.00028840
-0.40969900 0.22909699 0.00017264
-0.40969900 0.23244147 0.00012472
-0.40969900 0.23578595 0.00014066
-0.40969900 0.23913043 0.00022473
-0.40969900 0.24247492 0.00036820
-0.40969900 0.24581940 0.00050254
-0.40969900 0.24916388 0.00052340
-0.40969900 0.25250836 0.00040661
-0.40969900 0.25585284 0.00025967
-0.40969900 0.25919732 0.00015721
-0.40969900 0.26254181 0.00012301
-0.40969900 0.26588629 0.00015212
-0.40969900 0.26923077 0.00024981
-0.40969900 0.27257525 0.00039996
-0.40969900 0.27591973 0.00051918
-0.40969900 0.27926421 0.00050780
-0.40969900 0.28260870 0.00037417
-0.40969900 0.28595318 0.00023318
-0.40969900 0.28929766 0.00014458
-0.40969900 0.29264214 0.00012394
-0.40969900 0.29598662 0.00016631
-0.40969900 0.29933110 0.00027709
-0.40969900 0.30267559 0.00043034
-0.40969900 0.30602007 0.00052926
-0.40969900 0.30936455 0.00048625
-0.40969900 0.31270903 0.00034131
-0.40969900 0.31605351 0.00020915
-0.40969900 0.31939799 0.00013467
-0.40969900 0.32274247 0.00012741
-0.40969900 0.32608696 0.00018308
-0.40969900 0.32943144 0.00030589
-0.40969900 0.33277592 0.00045778
-0.40969900 0.33612040 0.00053172
-0.40969900 0.33946488 0.00045937
-0.40969900 0.34280936 0.00030866
-0.40969900 0.34615385 0.00018757
-0.40969900 0.34949833 0.00012725
-0.40969900 0.35284281 0.00013321
-0.40969900 0.35618729 0.00020195
-0.40969900 0.35953177 0.00033478
-0.40969900 0.36287625 0.00047978
-0.40969900 0.36622074 0.00052487
-0.40969900 0.36956522 0.00042708
-0.40969900 0.37290970 0.00027608
-0.40969900 0.37625418 0.00016787
-0.40969900 0.37959866 0.00012163
-0.40969900 0.38294314 0.00014031
-0.40969900 0.38628763 0.00022076
-0.40969900 0.38963211 0.00035910
-0.40969900 0.39297659 0.00048901
-0.40969900 0.39632107 0.00050149
-0.40969900 0.39966555 0.00038378
-0.40969900 0.40301003 0.00023871
-0.40969900 0.40635452 0.00014542
-0.40969900 0.40969900 0.00011191
-0.40969900 0.41304348 0.00013628
-0.40969900 0.41638796 0.00020418
-0.40969900 0.41973244 0.00027405
-0.40969900 0.42307692 0.00032190
-0.40969900 0.42642140 0.00027179
-0.40969900 0.42976589 0.00012976
-0.40969900 0.43311037 0.00004479
-0.40969900 0.43645485 0.00001944
-0.40969900 0.43979933 0.00000361
-0.40969900 0.44314381 0.00000032
-0.40969900 0.44648829 0.00000026
-0.40969900 0.44983278 0.00000029
