2.289789789789789864e+00 2.359958678891419480e-04 1.888599355447239562e-14	2.289789789789789864e+00 1.051704655549513204e-03 3.081728554033762730e-07
2.294794794794794868e+00 2.344252229586376560e-04 1.836161873702285058e-14	2.294794794794794868e+00 1.025480622354725318e-03 2.918407338535746457e-07
2.299799799799799871e+00 2.328728202602236652e-04 1.785868616114176158e-14	2.299799799799799871e+00 1.000340232464175033e-03 2.765789375902046309e-07
2.304804804804804874e+00 2.313383520281270126e-04 1.737602421989814259e-14	2.304804804804804874e+00 9.762216118711032533e-04 2.623034223676924878e-07
2.309809809809809877e+00 2.298215183811339241e-04 1.691254179033829725e-14	2.309809809809809877e+00 9.530673605290113093e-04 2.489378480592655519e-07
2.314814814814814881e+00 2.283220269901467309e-04 1.646722157424285199e-14	2.314814814814814881e+00 9.308241630606033405e-04 2.364127714143653718e-07
2.319819819819819884e+00 2.268395927680337966e-04 1.603911408205854404e-14	2.319819819819819884e+00 9.094424388814195941e-04 2.246649338645513113e-07
2.324824824824824887e+00 2.253739375797284938e-04 1.562733218917485570e-14	2.324824824824824887e+00 8.888760272040643375e-04 2.136366319750694225e-07
2.329829829829829890e+00 2.239247899707640891e-04 1.523104620245049183e-14	2.329829829829829890e+00 8.690819029710886981e-04 2.032751599125473655e-07
2.334834834834834894e+00 2.224918849126235462e-04 1.484947938243882992e-14	2.334834834834834894e+00 8.500199202644579885e-04 1.935323147973788068e-07
2.339839839839839897e+00 2.210749635634608233e-04 1.448190387329641760e-14	2.339839839839839897e+00 8.316525801698285191e-04 1.843639570783085386e-07
2.344844844844844900e+00 2.196737730429010771e-04 1.412763699802557886e-14	2.344844844844844900e+00 8.139448204450149167e-04 1.757296191441871035e-07
2.349849849849849903e+00 2.182880662197574009e-04 1.378603788163247730e-14	2.349849849849849903e+00 7.968638246630004073e-04 1.675921563050305862e-07
2.354854854854854906e+00 2.169176015116265426e-04 1.345650436907821293e-14	2.354854854854854906e+00 7.803788487779820095e-04 1.599174350570472239e-07
2.359859859859859910e+00 2.155621426954221361e-04 1.313847020864971847e-14	2.359859859859859910e+00 7.644610633044903640e-04 1.526740542154850943e-07
2.364864864864864913e+00 2.142214587280026671e-04 1.283140247465976878e-14	2.364864864864864913e+00 7.490834095097749371e-04 1.458330950726825805e-07
2.369869869869869916e+00 2.128953235761288365e-04 1.253479920626088315e-14	2.369869869869869916e+00 7.342204682029820819e-04 1.393678972313448724e-07
2.374874874874874919e+00 2.115835160550596302e-04 1.224818724168304386e-14	2.374874874874874919e+00 7.198483398647230989e-04 1.332538571870672205e-07
2.379879879879879923e+00 2.102858196751591240e-04 1.197112022942750502e-14	2.379879879879879923e+00 7.059445350008184024e-04 1.274682470998323450e-07
2.384884884884884926e+00 2.090020224959474764e-04 1.170317679990646552e-14	2.384884884884884926e+00 6.924878737269081919e-04 1.219900515102449932e-07
2.389889889889889929e+00 2.077319169870745776e-04 1.144395888274650611e-14	2.389889889889889929e+00 6.794583936985916029e-04 1.167998200299038588e-07
2.394894894894894932e+00 2.064752998957470069e-04 1.119309015650207536e-14	2.394894894894894932e+00 6.668372655967879292e-04 1.118795342726923414e-07
2.399899899899899935e+00 2.052319721201765665e-04 1.095021461887820751e-14	2.399899899899899935e+00 6.546067154617744204e-04 1.072124875000678179e-07
2.404904904904904939e+00 2.040017385886561780e-04 1.071499526676268448e-14	2.404904904904904939e+00 6.427499532433317850e-04 1.027831756330393648e-07
2.409909909909909942e+00 2.027844081439043227e-04 1.048711287643340405e-14	2.409909909909909942e+00 6.312511069998294521e-04 9.857719844015990354e-08
2.414914914914914945e+00 2.015797934323439579e-04 1.026626487525617746e-14	2.414914914914914945e+00 6.200951622370500524e-04 9.458116984771135046e-08
2.419919919919919948e+00 2.003877107980158009e-04 1.005216429703332177e-14	2.419919919919919948e+00 6.092679059289406217e-04 9.078263643799381796e-08
2.424924924924924952e+00 1.992079801808444950e-04 9.844538813917158875e-15	2.424924924924924952e+00 5.987558748081650041e-04 8.717000330658885929e-08
2.429929929929929955e+00 1.980404250190005927e-04 9.643129838477176793e-15	2.429929929929929955e+00 5.885463075549767246e-04 8.373246654159181556e-08
2.434934934934934958e+00 1.968848721551212969e-04 9.447691690111823384e-15	2.434934934934934958e+00 5.786271005491305059e-04 8.045995166880187734e-08
2.439939939939939961e+00 1.957411517461708403e-04 9.257990820536662307e-15	2.439939939939939961e+00 5.689867668818785872e-04 7.734305747818162564e-08
2.444944944944944965e+00 1.946090971767367025e-04 9.073805093564340911e-15	2.444944944944944965e+00 5.596143983539550188e-04 7.437300470977372144e-08
2.449949949949949968e+00 1.934885449755744757e-04 8.894923114827775904e-15	2.449949949949949968e+00 5.504996302112941499e-04 7.154158913279863048e-08
2.454954954954954971e+00 1.923793347352281788e-04 8.721143607488715435e-15	2.454954954954954971e+00 5.416326083933564262e-04 6.884113860075625020e-08
2.459959959959959974e+00 1.912813090345613827e-04 8.552274830326262958e-15	2.459959959959959974e+00 5.330039590896968682e-04 6.626447370882954168e-08
2.464964964964964977e+00 1.901943133640507204e-04 8.388134034917564185e-15	2.464964964964964977e+00 5.246047604190452436e-04 6.380487171844037881e-08
2.469969969969969981e+00 1.891181960537025161e-04 8.228546958909367970e-15	2.469969969969969981e+00 5.164265160619349983e-04 6.145603344803171656e-08
2.474974974974974984e+00 1.880528082034580643e-04 8.073347352637975137e-15	2.474974974974974984e+00 5.084611306929870140e-04 5.921205285956569087e-08
2.479979979979979987e+00 1.869980036159710082e-04 7.922376536589420416e-15	2.479979979979979987e+00 5.007008870725730308e-04 5.706738909731193501e-08
2.484984984984984990e+00 1.859536387316379881e-04 7.775482987403469198e-15	2.484984984984984990e+00 4.931384246698364672e-04 5.501684075962189089e-08
2.489989989989989994e+00 1.849195725657788562e-04 7.632521950317218391e-15	2.489989989989989994e+00 4.857667197001240924e-04 5.305552220591074015e-08
2.494994994994994997e+00 1.838956666478662233e-04 7.493355076118615063e-15	2.494994994994994997e+00 4.785790664699280587e-04 5.117884172030121126e-08
2.500000000000000000e+00 1.828817849627100117e-04 7.357850080838000850e-15	2.500000000000000000e+00 4.715690599314705097e-04 4.938248137056928737e-08
