# Vg      Vsd      Conductance
-0.49331104 -0.12207358 0.00026927
-0.49331104 -0.11872910 0.00027160
-0.49331104 -0.11538462 0.00025832
-0.49331104 -0.11204013 0.00025256
-0.49331104 -0.10869565 0.00026690
-0.49331104 -0.10535117 0.00028227
-0.49331104 -0.10200669 0.00029072
-0.49331104 -0.09866221 0.00029519
-0.49331104 -0.09531773 0.00029762
-0.49331104 -0.09197324 0.00029902
-0.49331104 -0.08862876 0.00030027
-0.49331104 -0.08528428 0.00030111
-0.49331104 -0.08193980 0.00030165
-0.49331104 -0.07859532 0.00030208
-0.49331104 -0.07525084 0.00030244
-0.49331104 -0.07190635 0.00030245
-0.49331104 -0.06856187 0.00030270
-0.49331104 -0.06521739 0.00030288
-0.49331104 -0.06187291 0.00030294
-0.49331104 -0.05852843 0.00030334
-0.49331104 -0.05518395 0.00030358
-0.49331104 -0.05183946 0.00030367
-0.49331104 -0.04849498 0.00030377
-0.49331104 -0.04515050 0.00030386
-0.49331104 -0.04180602 0.00030367
-0.49331104 -0.03846154 0.00030379
-0.49331104 -0.03511706 0.00030384
-0.49331104 -0.03177258 0.00030382
-0.49331104 -0.02842809 0.00030413
-0.49331104 -0.02508361 0.00030429
-0.49331104 -0.02173913 0.00030430
-0.49331104 -0.01839465 0.00030434
-0.49331104 -0.01505017 0.00030437
-0.49331104 -0.01170569 0.00030414
-0.49331104 -0.00836120 0.00030423
-0.49331104 -0.00501672 0.00030426
-0.49331104 -0.00167224 0.00030424
-0.49331104 0.00167224 0.00030454
-0.49331104 0.00501672 0.00030459
-0.49331104 0.00836120 0.00030462
-0.49331104 0.01170569 0.00030468
-0.49331104 0.01505017 0.00030460
-0.49331104 0.01839465 0.00030437
-0.49331104 0.02173913 0.00030447
-0.49331104 0.02508361 0.00030451
-0.49331104 0.02842809 0.00030449
-0.49331104 0.03177258 0.00030477
-0.49331104 0.03511706 0.00030480
-0.49331104 0.03846154 0.00030481
-0.49331104 0.04180602 0.00030484
-0.49331104 0.04515050 0.00030475
-0.49331104 0.04849498 0.00030451
-0.49331104 0.05183946 0.00030463
-0.49331104 0.05518395 0.00030467
-0.49331104 0.05852843 0.00030465
-0.49331104 0.06187291 0.00030493
-0.49331104 0.06521739 0.00030493
-0.49331104 0.06856187 0.00030493
-0.49331104 0.07190635 0.00030494
-0.49331104 0.07525084 0.00030483
-0.49331104 0.07859532 0.00030460
-0.49331104 0.08193980 0.00030473
-0.49331104 0.08528428 0.00030478
-0.49331104 0.08862876 0.00030477
-0.49331104 0.09197324 0.00030504
-0.49331104 0.09531773 0.00030502
-0.49331104 0.09866221 0.00030501
-0.49331104 0.10200669 0.00030500
-0.49331104 0.10535117 0.00030488
-0.49331104 0.10869565 0.00030466
-0.49331104 0.11204013 0.00030480
-0.49331104 0.11538462 0.00030485
-0.49331104 0.11872910 0.00030486
-0.49331104 0.12207358 0.00030512
-0.49331104 0.12541806 0.00030507
-0.49331104 0.12876254 0.00030505
-0.49331104 0.13210702 0.00030502
-0.49331104 0.13545151 0.00030490
-0.49331104 0.13879599 0.00030469
-0.49331104 0.14214047 0.00030485
-0.49331104 0.14548495 0.00030491
-0.49331104 0.14882943 0.00030492
-0.49331104 0.15217391 0.00030516
-0.49331104 0.15551839 0.00030509
-0.49331104 0.15886288 0.00030506
-0.49331104 0.16220736 0.00030502
-0.49331104 0.16555184 0.00030491
-0.49331104 0.16889632 0.00030470
-0.49331104 0.17224080 0.00030488
-0.49331104 0.17558528 0.00030494
-0.49331104 0.17892977 0.00030496
-0.49331104 0.18227425 0.00030519
-0.49331104 0.18561873 0.00030509
-0.49331104 0.18896321 0.00030505
-0.49331104 0.19230769 0.00030500
-0.49331104 0.19565217 0.00030489
-0.49331104 0.19899666 0.00030470
-0.49331104 0.20234114 0.00030490
-0.49331104 0.20568562 0.00030496
-0.49331104 0.20903010 0.00030498
-0.49331104 0.21237458 0.00030519
-0.49331104 0.21571906 0.00030507
-0.49331104 0.21906355 0.00030503
-0.49331104 0.22240803 0.00030496
-0.49331104 0.22575251 0.00030486
-0.49331104 0.22909699 0.00030468
-0.49331104 0.23244147 0.00030489
-0.49331104 0.23578595 0.00030495
-0.49331104 0.23913043 0.00030498
-0.49331104 0.24247492 0.00030516
-0.49331104 0.24581940 0.00030502
-0.49331104 0.24916388 0.00030497
-0.49331104 0.25250836 0.00030490
-0.49331104 0.25585284 0.00030480
-0.49331104 0.25919732 0.00030464
-0.49331104 0.26254181 0.00030486
-0.49331104 0.26588629 0.00030492
-0.49331104 0.26923077 0.00030495
-0.49331104 0.27257525 0.00030511
-0.49331104 0.27591973 0.00030494
-0.49331104 0.27926421 0.00030488
-0.49331104 0.28260870 0.00030481
-0.49331104 0.28595318 0.00030471
-0.49331104 0.28929766 0.00030457
-0.49331104 0.29264214 0.00030480
-0.49331104 0.29598662 0.00030485
-0.49331104 0.29933110 0.00030487
-0.49331104 0.30267559 0.00030500
-0.49331104 0.30602007 0.00030480
-0.49331104 0.30936455 0.00030475
-0.49331104 0.31270903 0.00030466
-0.49331104 0.31605351 0.00030457
-0.49331104 0.31939799 0.00030444
-0.49331104 0.32274247 0.00030467
-0.49331104 0.32608696 0.00030471
-0.49331104 0.32943144 0.00030472
-0.49331104 0.33277592 0.00030482
-0.49331104 0.33612040 0.00030459
-0.49331104 0.33946488 0.00030452
-0.49331104 0.34280936 0.00030443
-0.49331104 0.34615385 0.00030434
-0.49331104 0.34949833 0.00030421
-0.49331104 0.35284281 0.00030444
-0.49331104 0.35618729 0.00030445
-0.49331104 0.35953177 0.00030443
-0.49331104 0.36287625 0.00030449
-0.49331104 0.36622074 0.00030423
-0.49331104 0.36956522 0.00030414
-0.49331104 0.37290970 0.00030403
-0.49331104 0.37625418 0.00030393
-0.49331104 0.37959866 0.00030379
-0.49331104 0.38294314 0.00030399
-0.49331104 0.38628763 0.00030396
-0.49331104 0.38963211 0.00030390
-0.49331104 0.39297659 0.00030390
-0.49331104 0.39632107 0.00030358
-0.49331104 0.39966555 0.00030345
-0.49331104 0.40301003 0.00030330
-0.49331104 0.40635452 0.00030316
-0.49331104 0.40969900 0.00030298
-0.49331104 0.41304348 0.00030311
-0.49331104 0.41638796 0.00030299
-0.49331104 0.41973244 0.00030285
-0.49331104 0.42307692 0.00030274
-0.49331104 0.42642140 0.00030230
-0.49331104 0.42976589 0.00030207
-0.49331104 0.43311037 0.00030179
-0.49331104 0.43645485 0.00030152
-0.49331104 0.43979933 0.00030120
-0.49331104 0.44314381 0.00030114
-0.49331104 0.44648829 0.00030079
-0.49331104 0.44983278 0.00030040
-0.49331104 0.45317726 0.00029998
-0.49331104 0.45652174 0.00029920
-0.49331104 0.45986622 0.00029858
-0.49331104 0.46321070 0.00029785
-0.49331104 0.46655518 0.00029703
-0.49331104 0.46989967 0.00029604
-0.49331104 0.47324415 0.00029513
-0.49331104 0.47658863 0.00029370
-0.49331104 0.47993311 0.00029193
-0.49331104 0.48327759 0.00028968
-0.49331104 0.48662207 0.00028641
-0.49331104 0.48996656 0.00028219
-0.49331104 0.49331104 0.00027574
-0.49331104 0.49665552 0.00026486
-0.49331104 0.50000000 0.00024518

-0.48996656 -0.50000000 0.00081532
-0.48996656 -0.49665552 0.00079669
-0.48996656 -0.49331104 0.00078519
-0.48996656 -0.48996656 0.00076748
-0.48996656 -0.48662207 0.00075490
-0.48996656 -0.48327759 0.00075063
-0.48996656 -0.47993311 0.00074971
-0.48996656 -0.47658863 0.00074963
-0.48996656 -0.47324415 0.00074956
-0.48996656 -0.46989967 0.00075006
-0.48996656 -0.46655518 0.00074977
-0.48996656 -0.46321070 0.00074949
-0.48996656 -0.45986622 0.00074913
-0.48996656 -0.45652174 0.00074802
-0.48996656 -0.45317726 0.00074754
-0.48996656 -0.44983278 0.00074679
-0.48996656 -0.44648829 0.00074584
-0.48996656 -0.44314381 0.00074446
-0.48996656 -0.43979933 0.00074306
-0.48996656 -0.43645485 0.00074010
-0.48996656 -0.43311037 0.00073596
-0.48996656 -0.42976589 0.00072976
-0.48996656 -0.42642140 0.00071952
-0.48996656 -0.42307692 0.00070443
-0.48996656 -0.41973244 0.00068337
-0.48996656 -0.41638796 0.00066451
-0.48996656 -0.41304348 0.00064960
-0.48996656 -0.40969900 0.00063187
-0.48996656 -0.40635452 0.00061277
-0.48996656 -0.40301003 0.00060442
-0.48996656 -0.39966555 0.00060255
-0.48996656 -0.39632107 0.00060175
-0.48996656 -0.39297659 0.00060188
-0.48996656 -0.38963211 0.00060198
-0.48996656 -0.38628763 0.00060213
-0.48996656 -0.38294314 0.00060222
-0.48996656 -0.37959866 0.00060267
-0.48996656 -0.37625418 0.00060247
-0.48996656 -0.37290970 0.00060241
-0.48996656 -0.36956522 0.00060230
-0.48996656 -0.36622074 0.00060175
-0.48996656 -0.36287625 0.00060188
-0.48996656 -0.35953177 0.00060192
-0.48996656 -0.35618729 0.00060194
-0.48996656 -0.35284281 0.00060188
-0.48996656 -0.34949833 0.00060209
-0.48996656 -0.34615385 0.00060161
-0.48996656 -0.34280936 0.00060126
-0.48996656 -0.33946488 0.00060079
-0.48996656 -0.33612040 0.00059986
-0.48996656 -0.33277592 0.00059955
-0.48996656 -0.32943144 0.00059904
-0.48996656 -0.32608696 0.00059841
-0.48996656 -0.32274247 0.00059758
-0.48996656 -0.31939799 0.00059685
-0.48996656 -0.31605351 0.00059527
-0.48996656 -0.31270903 0.00059369
-0.48996656 -0.30936455 0.00059177
-0.48996656 -0.30602007 0.00058920
-0.48996656 -0.30267559 0.00058698
-0.48996656 -0.29933110 0.00058424
-0.48996656 -0.29598662 0.00058098
-0.48996656 -0.29264214 0.00057711
-0.48996656 -0.28929766 0.00057282
-0.48996656 -0.28595318 0.00056716
-0.48996656 -0.28260870 0.00056091
-0.48996656 -0.27926421 0.00055366
-0.48996656 -0.27591973 0.00054504
-0.48996656 -0.27257525 0.00053594
-0.48996656 -0.26923077 0.00052545
-0.48996656 -0.26588629 0.00051356
-0.48996656 -0.26254181 0.00050020
-0.48996656 -0.25919732 0.00048555
-0.48996656 -0.25585284 0.00046891
-0.48996656 -0.25250836 0.00045107
-0.48996656 -0.24916388 0.00043177
-0.48996656 -0.24581940 0.00041094
-0.48996656 -0.24247492 0.00038955
-0.48996656 -0.23913043 0.00036813
-0.48996656 -0.23578595 0.00034953
-0.48996656 -0.23244147 0.00033419
-0.48996656 -0.22909699 0.00032068
-0.48996656 -0.22575251 0.00030989
-0.48996656 -0.22240803 0.00030483
-0.48996656 -0.21906355 0.00030323
-0.48996656 -0.21571906 0.00030236
-0.48996656 -0.21237458 0.00030185
-0.48996656 -0.20903010 0.00030090
-0.48996656 -0.20568562 0.00029906
-0.48996656 -0.20234114 0.00029501
-0.48996656 -0.19899666 0.00028556
-0.48996656 -0.19565217 0.00026977
-0.48996656 -0.19230769 0.00026515
-0.48996656 -0.18896321 0.00027410
-0.48996656 -0.18561873 0.00026870
-0.48996656 -0.18227425 0.00025149
-0.48996656 -0.17892977 0.00024735
-0.48996656 -0.17558528 0.00026044
-0.48996656 -0.17224080 0.00025921
-0.48996656 -0.16889632 0.00024761
-0.48996656 -0.16555184 0.00025333
-0.48996656 -0.16220736 0.00026134
-0.48996656 -0.15886288 0.00025655
-0.48996656 -0.15551839 0.00025456
-0.48996656 -0.15217391 0.00026199
-0.48996656 -0.14882943 0.00025723
-0.48996656 -0.14548495 0.00025020
-0.48996656 -0.14214047 0.00026562
-0.48996656 -0.13879599 0.00028389
-0.48996656 -0.13545151 0.00029099
-0.48996656 -0.13210702 0.00028726
-0.48996656 -0.12876254 0.00027296
-0.48996656 -0.12541806 0.00026927
-0.48996656 -0.12207358 0.00027160
-0.48996656 -0.11872910 0.00025832
-0.48996656 -0.11538462 0.00025256
-0.48996656 -0.11204013 0.00026690
-0.48996656 -0.10869565 0.00028227
-0.48996656 -0.10535117 0.00029072
-0.48996656 -0.10200669 0.00029519
-0.48996656 -0.09866221 0.00029762
-0.48996656 -0.09531773 0.00029902
-0.48996656 -0.09197324 0.00030027
-0.48996656 -0.08862876 0.00030111
-0.48996656 -0.08528428 0.00030165
-0.48996656 -0.08193980 0.00030208
-0.48996656 -0.07859532 0.00030244
-0.48996656 -0.07525084 0.00030245
-0.48996656 -0.07190635 0.00030270
-0.48996656 -0.06856187 0.00030288
-0.48996656 -0.06521739 0.00030294
-0.48996656 -0.06187291 0.00030334
-0.48996656 -0.05852843 0.00030358
-0.48996656 -0.05518395 0.00030367
-0.48996656 -0.05183946 0.00030377
-0.48996656 -0.04849498 0.00030386
-0.48996656 -0.04515050 0.00030367
-0.48996656 -0.04180602 0.00030379
-0.48996656 -0.03846154 0.00030384
-0.48996656 -0.03511706 0.00030382
-0.48996656 -0.03177258 0.00030413
-0.48996656 -0.02842809 0.00030429
-0.48996656 -0.02508361 0.00030430
-0.48996656 -0.02173913 0.00030434
-0.48996656 -0.01839465 0.00030437
-0.48996656 -0.01505017 0.00030414
-0.48996656 -0.01170569 0.00030423
-0.48996656 -0.00836120 0.00030426
-0.48996656 -0.00501672 0.00030424
-0.48996656 -0.00167224 0.00030454
-0.48996656 0.00167224 0.00030459
-0.48996656 0.00501672 0.00030462
-0.48996656 0.00836120 0.00030468
-0.48996656 0.01170569 0.00030460
-0.48996656 0.01505017 0.00030437
-0.48996656 0.01839465 0.00030447
-0.48996656 0.02173913 0.00030451
-0.48996656 0.02508361 0.00030449
-0.48996656 0.02842809 0.00030477
-0.48996656 0.03177258 0.00030480
-0.48996656 0.03511706 0.00030481
-0.48996656 0.03846154 0.00030484
-0.48996656 0.04180602 0.00030475
-0.48996656 0.04515050 0.00030451
-0.48996656 0.04849498 0.00030463
-0.48996656 0.05183946 0.00030467
-0.48996656 0.05518395 0.00030465
-0.48996656 0.05852843 0.00030493
-0.48996656 0.06187291 0.00030493
-0.48996656 0.06521739 0.00030493
-0.48996656 0.06856187 0.00030494
-0.48996656 0.07190635 0.00030483
-0.48996656 0.07525084 0.00030460
-0.48996656 0.07859532 0.00030473
-0.48996656 0.08193980 0.00030478
-0.48996656 0.08528428 0.00030477
-0.48996656 0.08862876 0.00030504
-0.48996656 0.09197324 0.00030502
-0.48996656 0.09531773 0.00030501
-0.48996656 0.09866221 0.00030500
-0.48996656 0.10200669 0.00030488
-0.48996656 0.10535117 0.00030466
-0.48996656 0.10869565 0.00030480
-0.48996656 0.11204013 0.00030485
-0.48996656 0.11538462 0.00030486
-0.48996656 0.11872910 0.00030512
-0.48996656 0.12207358 0.00030507
-0.48996656 0.12541806 0.00030505
-0.48996656 0.12876254 0.00030502
-0.48996656 0.13210702 0.00030490
-0.48996656 0.13545151 0.00030469
-0.48996656 0.13879599 0.00030485
-0.48996656 0.14214047 0.00030491
-0.48996656 0.14548495 0.00030492
-0.48996656 0.14882943 0.00030516
-0.48996656 0.15217391 0.00030509
-0.48996656 0.15551839 0.00030506
-0.48996656 0.15886288 0.00030502
-0.48996656 0.16220736 0.00030491
-0.48996656 0.16555184 0.00030470
-0.48996656 0.16889632 0.00030488
-0.48996656 0.17224080 0.00030494
-0.48996656 0.17558528 0.00030496
-0.48996656 0.17892977 0.00030519
-0.48996656 0.18227425 0.00030509
-0.48996656 0.18561873 0.00030505
-0.48996656 0.18896321 0.00030500
-0.48996656 0.19230769 0.00030489
-0.48996656 0.19565217 0.00030470
-0.48996656 0.19899666 0.00030490
-0.48996656 0.20234114 0.00030496
-0.48996656 0.20568562 0.00030498
-0.48996656 0.20903010 0.00030519
-0.48996656 0.21237458 0.00030507
-0.48996656 0.21571906 0.00030503
-0.48996656 0.21906355 0.00030496
-0.48996656 0.22240803 0.00030486
-0.48996656 0.22575251 0.00030468
-0.48996656 0.22909699 0.00030489
-0.48996656 0.23244147 0.00030495
-0.48996656 0.23578595 0.00030498
-0.48996656 0.23913043 0.00030516
-0.48996656 0.24247492 0.00030502
-0.48996656 0.24581940 0.00030497
-0.48996656 0.24916388 0.00030490
-0.48996656 0.25250836 0.00030480
-0.48996656 0.25585284 0.00030464
-0.48996656 0.25919732 0.00030486
-0.48996656 0.26254181 0.00030492
-0.48996656 0.26588629 0.00030495
-0.48996656 0.26923077 0.00030511
-0.48996656 0.27257525 0.00030494
-0.48996656 0.27591973 0.00030488
-0.48996656 0.27926421 0.00030481
-0.48996656 0.28260870 0.00030471
-0.48996656 0.28595318 0.00030457
-0.48996656 0.28929766 0.00030480
-0.48996656 0.29264214 0.00030485
-0.48996656 0.29598662 0.00030487
-0.48996656 0.29933110 0.00030500
-0.48996656 0.30267559 0.00030480
-0.48996656 0.30602007 0.00030475
-0.48996656 0.30936455 0.00030466
-0.48996656 0.31270903 0.00030457
-0.48996656 0.31605351 0.00030444
-0.48996656 0.31939799 0.00030467
-0.48996656 0.32274247 0.00030471
-0.48996656 0.32608696 0.00030472
-0.48996656 0.32943144 0.00030482
-0.48996656 0.33277592 0.00030459
-0.48996656 0.33612040 0.00030452
-0.48996656 0.33946488 0.00030443
-0.48996656 0.34280936 0.00030434
-0.48996656 0.34615385 0.00030421
-0.48996656 0.34949833 0.00030444
-0.48996656 0.35284281 0.00030445
-0.48996656 0.35618729 0.00030443
-0.48996656 0.35953177 0.00030449
-0.48996656 0.36287625 0.00030423
-0.48996656 0.36622074 0.00030414
-0.48996656 0.36956522 0.00030403
-0.48996656 0.37290970 0.00030393
-0.48996656 0.37625418 0.00030379
-0.48996656 0.37959866 0.00030399
-0.48996656 0.38294314 0.00030396
-0.48996656 0.38628763 0.00030390
-0.48996656 0.38963211 0.00030390
-0.48996656 0.39297659 0.00030358
-0.48996656 0.39632107 0.00030345
-0.48996656 0.39966555 0.00030330
-0.48996656 0.40301003 0.00030316
-0.48996656 0.40635452 0.00030298
-0.48996656 0.40969900 0.00030311
-0.48996656 0.41304348 0.00030299
-0.48996656 0.41638796 0.00030285
-0.48996656 0.41973244 0.00030274
-0.48996656 0.42307692 0.00030230
-0.48996656 0.42642140 0.00030207
-0.48996656 0.42976589 0.00030179
-0.48996656 0.43311037 0.00030152
-0.48996656 0.43645485 0.00030120
-0.48996656 0.43979933 0.00030114
-0.48996656 0.44314381 0.00030079
-0.48996656 0.44648829 0.00030040
-0.48996656 0.44983278 0.00029998
-0.48996656 0.45317726 0.00029920
-0.48996656 0.45652174 0.00029858
-0.48996656 0.45986622 0.00029785
-0.48996656 0.46321070 0.00029703
-0.48996656 0.46655518 0.00029604
-0.48996656 0.46989967 0.00029513
-0.48996656 0.47324415 0.00029370
-0.48996656 0.47658863 0.00029193
-0.48996656 0.47993311 0.00028968
-0.48996656 0.48327759 0.00028641
-0.48996656 0.48662207 0.00028219
-0.48996656 0.48996656 0.00027574
-0.48996656 0.49331104 0.00026486
-0.48996656 0.49665552 0.00024518
-0.48996656 0.50000000 0.00021567

-0.48662207 -0.50000000 0.00079669
-0.48662207 -0.49665552 0.00078519
-0.48662207 -0.49331104 0.00076748
-0.48662207 -0.48996656 0.00075490
-0.48662207 -0.48662207 0.00075063
-0.48662207 -0.48327759 0.00074971
-0.48662207 -0.47993311 0.00074963
-0.48662207 -0.47658863 0.00074956
-0.48662207 -0.47324415 0.00075006
-0.48662207 -0.46989967 0.00074977
-0.48662207 -0.46655518 0.00074949
-0.48662207 -0.46321070 0.00074913
-0.48662207 -0.45986622 0.00074802
-0.48662207 -0.45652174 0.00074754
-0.48662207 -0.45317726 0.00074679
-0.48662207 -0.44983278 0.00074584
-0.48662207 -0.44648829 0.00074446
-0.48662207 -0.44314381 0.00074306
-0.48662207 -0.43979933 0.00074010
-0.48662207 -0.43645485 0.00073596
-0.48662207 -0.43311037 0.00072976
-0.48662207 -0.42976589 0.00071952
-0.48662207 -0.42642140 0.00070443
-0.48662207 -0.42307692 0.00068337
-0.48662207 -0.41973244 0.00066451
-0.48662207 -0.41638796 0.00064960
-0.48662207 -0.41304348 0.00063187
-0.48662207 -0.40969900 0.00061277
-0.48662207 -0.40635452 0.00060442
-0.48662207 -0.40301003 0.00060255
-0.48662207 -0.39966555 0.00060175
-0.48662207 -0.39632107 0.00060188
-0.48662207 -0.39297659 0.00060198
-0.48662207 -0.38963211 0.00060213
-0.48662207 -0.38628763 0.00060222
-0.48662207 -0.38294314 0.00060267
-0.48662207 -0.37959866 0.00060247
-0.48662207 -0.37625418 0.00060241
-0.48662207 -0.37290970 0.00060230
-0.48662207 -0.36956522 0.00060175
-0.48662207 -0.36622074 0.00060188
-0.48662207 -0.36287625 0.00060192
-0.48662207 -0.35953177 0.00060194
-0.48662207 -0.35618729 0.00060188
-0.48662207 -0.35284281 0.00060209
-0.48662207 -0.34949833 0.00060161
-0.48662207 -0.34615385 0.00060126
-0.48662207 -0.34280936 0.00060079
-0.48662207 -0.33946488 0.00059986
-0.48662207 -0.33612040 0.00059955
-0.48662207 -0.33277592 0.00059904
-0.48662207 -0.32943144 0.00059841
-0.48662207 -0.32608696 0.00059758
-0.48662207 -0.32274247 0.00059685
-0.48662207 -0.31939799 0.00059527
-0.48662207 -0.31605351 0.00059369
-0.48662207 -0.31270903 0.00059177
-0.48662207 -0.30936455 0.00058920
-0.48662207 -0.30602007 0.00058698
-0.48662207 -0.30267559 0.00058424
-0.48662207 -0.29933110 0.00058098
-0.48662207 -0.29598662 0.00057711
-0.48662207 -0.29264214 0.00057282
-0.48662207 -0.28929766 0.00056716
-0.48662207 -0.28595318 0.00056091
-0.48662207 -0.28260870 0.00055366
-0.48662207 -0.27926421 0.00054504
-0.48662207 -0.27591973 0.00053594
-0.48662207 -0.27257525 0.00052545
-0.48662207 -0.26923077 0.00051356
-0.48662207 -0.26588629 0.00050020
-0.48662207 -0.26254181 0.00048555
-0.48662207 -0.25919732 0.00046891
-0.48662207 -0.25585284 0.00045107
-0.48662207 -0.25250836 0.00043177
-0.48662207 -0.24916388 0.00041094
-0.48662207 -0.24581940 0.00038955
-0.48662207 -0.24247492 0.00036813
-0.48662207 -0.23913043 0.00034953
-0.48662207 -0.23578595 0.00033419
-0.48662207 -0.23244147 0.00032068
-0.48662207 -0.22909699 0.00030989
-0.48662207 -0.22575251 0.00030483
-0.48662207 -0.22240803 0.00030323
-0.48662207 -0.21906355 0.00030236
-0.48662207 -0.21571906 0.00030185
-0.48662207 -0.21237458 0.00030090
-0.48662207 -0.20903010 0.00029906
-0.48662207 -0.20568562 0.00029501
-0.48662207 -0.20234114 0.00028556
-0.48662207 -0.19899666 0.00026977
-0.48662207 -0.19565217 0.00026515
-0.48662207 -0.19230769 0.00027410
-0.48662207 -0.18896321 0.00026870
-0.48662207 -0.18561873 0.00025149
-0.48662207 -0.18227425 0.00024735
-0.48662207 -0.17892977 0.00026044
-0.48662207 -0.17558528 0.00025921
-0.48662207 -0.17224080 0.00024761
-0.48662207 -0.16889632 0.00025333
-0.48662207 -0.16555184 0.00026134
-0.48662207 -0.16220736 0.00025655
-0.48662207 -0.15886288 0.00025456
